customer_id,age,gender,category,season,location,item_purchased,store_visits_per_month,total_spending,online_shopping,membership_duration,discount_usage,preferred_payment_method,days_since_last_purchase,loyalty_points,average_basket_size,annual_income,purchase_frequency,preferred_product_category,satisfaction_score,cross_channel_shopping
1078,58,Male,Outerwear,Winter,West Virginia,Jacket,6,2957,Yes,15,2,Debit Card,6,26,6,64482,2,Footwear,1.13,TRUE
1079,37,Male,Clothing,Fall,Arizona,Sweater,1,4438,No,6,9,Debit Card,8,19,5,54396,5,Footwear,1.18,FALSE
1080,18,Male,Outerwear,Summer,Oklahoma,Coat,7,3222,Yes,2,4,Debit Card,3,98,10,65741,3,Footwear,4.39,TRUE
1081,65,Male,Accessories,Fall,Pennsylvania,Scarf,3,6505,Yes,6,5,Credit Card,15,16,10,81781,5,Footwear,4.62,FALSE
1082,62,Male,Accessories,Spring,Idaho,Belt,12,1104,No,7,4,Credit Card,27,96,6,48966,4,Clothing,2.45,TRUE
1083,54,Male,Accessories,Winter,South Carolina,Hat,12,5546,No,22,10,Credit Card,16,11,6,46617,6,Outerwear,2.5,FALSE
1084,35,Male,Accessories,Summer,Washington,Backpack,11,2552,No,11,7,Credit Card,22,84,6,71632,10,Footwear,1.24,FALSE
1085,34,Male,Clothing,Fall,Arkansas,T-shirt,8,9197,No,6,8,Mobile Wallet,7,1,8,98565,1,Clothing,3.5,TRUE
1086,25,Male,Accessories,Winter,Utah,Jewelry,17,9286,Yes,23,9,Debit Card,27,9,6,78738,6,Accessories,4.74,FALSE
1087,53,Male,Accessories,Winter,Alaska,Sunglasses,1,414,No,19,10,Mobile Wallet,1,40,10,96489,1,Footwear,4.06,TRUE
1088,45,Male,Clothing,Winter,West Virginia,Jeans,13,7054,No,18,10,Credit Card,30,11,7,36775,2,Accessories,3.65,FALSE
1089,49,Male,Clothing,Winter,Louisiana,Pants,7,3420,No,3,7,Cash,3,39,6,106842,10,Outerwear,3.22,FALSE
1090,40,Male,Accessories,Spring,Arizona,Backpack,19,3083,Yes,22,4,Credit Card,3,24,5,37002,7,Accessories,4.44,TRUE
1091,38,Male,Accessories,Spring,Connecticut,Scarf,4,862,No,22,5,Credit Card,16,85,9,82150,6,Accessories,4.86,FALSE
1092,44,Male,Clothing,Spring,North Carolina,Sweater,20,2979,Yes,5,10,Mobile Wallet,28,44,4,78029,10,Clothing,4.31,TRUE
1093,68,Male,Accessories,Spring,South Dakota,Jewelry,6,1097,Yes,12,6,Cash,3,28,3,51201,10,Accessories,2.8,FALSE
1094,60,Male,Footwear,Winter,Delaware,Sneakers,13,5440,Yes,10,9,Cash,4,31,3,59764,7,Accessories,1.35,TRUE
1095,25,Male,Accessories,Winter,Connecticut,Jewelry,13,9533,Yes,22,2,Mobile Wallet,14,62,2,89744,4,Outerwear,3.11,FALSE
1096,19,Male,Outerwear,Summer,Tennessee,Coat,19,9566,No,19,2,Mobile Wallet,29,42,9,109682,10,Clothing,3.27,FALSE
1097,57,Male,Outerwear,Fall,New Hampshire,Coat,4,6339,No,19,3,Cash,13,62,5,49895,8,Accessories,2.65,TRUE
1098,58,Male,Accessories,Summer,Vermont,Sunglasses,19,7365,No,1,5,Mobile Wallet,21,33,1,93696,8,Footwear,1.61,TRUE
1099,49,Male,Accessories,Spring,Idaho,Handbag,11,2406,No,5,4,Debit Card,17,33,8,80584,7,Accessories,4.15,FALSE
1100,19,Male,Clothing,Fall,North Carolina,Sweater,9,6670,Yes,5,6,Mobile Wallet,13,19,4,112611,7,Accessories,2.8,FALSE
1101,50,Male,Clothing,Spring,Nevada,Pants,17,7203,Yes,24,5,Credit Card,15,57,3,101500,10,Footwear,2.07,TRUE
1102,30,Male,Accessories,Fall,Delaware,Gloves,11,6196,Yes,12,10,Debit Card,26,1,9,74403,9,Clothing,1.08,TRUE
1103,52,Male,Clothing,Fall,Texas,Sweater,15,381,No,12,3,Debit Card,23,54,1,68575,5,Accessories,1.55,FALSE
1104,35,Male,Clothing,Spring,Tennessee,Hoodie,17,1782,No,1,8,Debit Card,13,82,1,48221,3,Accessories,1.59,TRUE
1105,35,Male,Accessories,Fall,Delaware,Hat,7,9120,Yes,2,7,Mobile Wallet,5,74,8,43598,2,Outerwear,2.69,TRUE
1106,33,Male,Clothing,Spring,Massachusetts,T-shirt,14,5206,No,19,4,Cash,7,94,7,43561,7,Clothing,2.98,FALSE
1107,52,Male,Clothing,Winter,Minnesota,Skirt,15,938,No,19,9,Mobile Wallet,26,28,10,90621,2,Clothing,2.01,TRUE
1108,69,Male,Footwear,Fall,Texas,Sneakers,9,3730,No,5,1,Mobile Wallet,27,27,3,111015,7,Clothing,2.98,FALSE
1109,27,Male,Clothing,Fall,Nebraska,Shorts,19,210,No,10,9,Debit Card,1,15,4,87004,8,Accessories,1.94,TRUE
1110,66,Male,Clothing,Winter,Oklahoma,Hoodie,15,7878,No,15,3,Debit Card,3,14,7,111972,6,Outerwear,3.68,TRUE
1111,28,Male,Clothing,Fall,Texas,Hoodie,8,8374,Yes,22,4,Credit Card,8,87,6,108713,4,Clothing,1.25,FALSE
1112,22,Male,Footwear,Summer,New York,Shoes,1,7781,Yes,21,5,Cash,1,55,5,107486,2,Outerwear,3.01,TRUE
1113,69,Male,Clothing,Spring,Washington,Hoodie,2,9191,No,8,10,Debit Card,17,2,9,105315,5,Accessories,4.36,TRUE
1114,28,Male,Accessories,Summer,Maryland,Sunglasses,2,6939,Yes,22,5,Credit Card,7,75,9,33779,9,Outerwear,3.21,FALSE
1115,55,Male,Clothing,Fall,New Hampshire,Skirt,13,6704,Yes,7,1,Debit Card,19,77,2,84983,6,Outerwear,3.41,TRUE
1116,30,Male,Accessories,Fall,New York,Hat,16,9618,No,22,9,Cash,1,48,4,53029,1,Outerwear,2.03,TRUE
1117,67,Male,Accessories,Winter,Hawaii,Backpack,17,9995,No,4,8,Debit Card,5,69,5,54297,1,Accessories,3.53,TRUE
1118,25,Male,Accessories,Spring,California,Sunglasses,5,2953,Yes,12,1,Credit Card,25,91,4,46219,1,Accessories,4.92,FALSE
1119,49,Male,Accessories,Summer,Indiana,Belt,7,2479,Yes,9,6,Cash,3,10,8,109154,5,Outerwear,3.2,FALSE
1120,34,Male,Accessories,Spring,Louisiana,Jewelry,15,5107,Yes,18,5,Debit Card,4,86,1,37724,4,Footwear,4.15,FALSE
1121,22,Male,Footwear,Winter,Pennsylvania,Sneakers,3,3695,Yes,13,3,Cash,26,100,4,115167,3,Footwear,4.82,TRUE
1122,63,Male,Clothing,Fall,Florida,T-shirt,10,965,No,12,1,Cash,21,94,2,79711,2,Clothing,2.73,TRUE
1123,70,Male,Accessories,Spring,North Carolina,Handbag,8,9588,No,20,3,Cash,14,59,1,90305,1,Footwear,4.63,TRUE
1124,36,Male,Accessories,Fall,Massachusetts,Hat,2,5587,Yes,1,5,Credit Card,7,13,8,80099,6,Outerwear,1.86,TRUE
1125,42,Male,Clothing,Spring,Iowa,Sweater,5,4824,Yes,7,1,Mobile Wallet,25,22,9,111586,1,Accessories,1.88,TRUE
1126,27,Male,Footwear,Summer,North Dakota,Sandals,17,1022,No,18,2,Mobile Wallet,27,64,9,35287,8,Accessories,2.82,FALSE
1127,23,Male,Accessories,Winter,Iowa,Scarf,3,3046,No,18,9,Credit Card,16,83,2,85847,10,Outerwear,1.43,FALSE
1128,50,Male,Clothing,Spring,Delaware,Shirt,11,3193,Yes,23,9,Mobile Wallet,3,67,9,66365,10,Clothing,4.71,TRUE
1129,56,Male,Accessories,Winter,New York,Gloves,16,3198,No,3,3,Cash,15,50,6,81386,10,Accessories,2.74,FALSE
1130,37,Male,Clothing,Winter,New Hampshire,Hoodie,15,3476,Yes,23,1,Cash,7,40,5,108218,8,Outerwear,1.28,TRUE
1131,67,Male,Accessories,Summer,Kentucky,Jewelry,3,5422,Yes,14,7,Mobile Wallet,3,30,10,38784,7,Outerwear,2.97,FALSE
1132,67,Male,Clothing,Spring,Illinois,Shirt,8,1877,No,3,7,Cash,8,31,1,62714,2,Footwear,4.41,FALSE
1133,50,Male,Clothing,Spring,North Carolina,Hoodie,9,2873,Yes,12,6,Debit Card,14,55,2,115208,2,Outerwear,4.27,TRUE
1134,36,Male,Footwear,Winter,Connecticut,Shoes,6,6354,No,16,9,Credit Card,1,22,5,70447,10,Accessories,1.12,TRUE
1135,62,Male,Clothing,Summer,Wisconsin,T-shirt,7,9964,Yes,16,5,Cash,28,15,5,50912,5,Clothing,3.38,TRUE
1136,65,Male,Clothing,Winter,Massachusetts,Skirt,2,7441,No,19,7,Credit Card,19,22,3,63290,1,Accessories,2.56,TRUE
1137,23,Male,Accessories,Summer,Illinois,Handbag,15,3890,No,4,6,Credit Card,10,24,2,31658,10,Outerwear,4.43,FALSE
1138,46,Male,Clothing,Winter,New Mexico,Shirt,6,5951,Yes,13,7,Cash,19,92,4,76818,8,Outerwear,4.27,TRUE
1139,18,Male,Clothing,Summer,Iowa,Pants,12,4493,No,22,9,Credit Card,30,62,2,56529,7,Outerwear,4.23,TRUE
1140,58,Male,Outerwear,Spring,Alabama,Coat,16,9150,Yes,16,8,Debit Card,12,82,9,84258,1,Clothing,1.94,FALSE
1141,31,Male,Clothing,Winter,Maryland,Jeans,17,3332,No,4,4,Debit Card,16,65,9,32917,9,Accessories,1.56,TRUE
1142,39,Male,Accessories,Winter,Ohio,Gloves,17,3501,Yes,10,2,Cash,20,43,9,80173,2,Outerwear,3.52,TRUE
1143,69,Male,Clothing,Spring,Ohio,T-shirt,2,565,No,10,3,Mobile Wallet,22,62,2,101478,7,Accessories,2.49,TRUE
1144,68,Male,Footwear,Winter,Nevada,Boots,16,5530,Yes,13,5,Debit Card,30,51,3,92085,8,Footwear,1.19,FALSE
1145,41,Male,Clothing,Fall,South Carolina,Jeans,2,1608,Yes,23,8,Credit Card,5,65,6,72187,3,Accessories,1.92,FALSE
1146,31,Male,Footwear,Summer,Nevada,Sneakers,3,9702,No,5,7,Credit Card,19,39,10,30601,10,Footwear,3.09,FALSE
1147,48,Male,Footwear,Summer,Wisconsin,Sneakers,5,1203,No,2,5,Mobile Wallet,10,99,1,63152,10,Accessories,4.82,FALSE
1148,59,Male,Accessories,Winter,Tennessee,Hat,14,7700,Yes,4,9,Cash,17,4,4,52679,2,Footwear,3.95,TRUE
1149,34,Male,Clothing,Spring,Florida,Pants,10,4076,Yes,8,1,Credit Card,16,92,6,108791,6,Footwear,3.82,FALSE
1150,21,Male,Accessories,Spring,Georgia,Jewelry,11,1406,No,20,7,Cash,7,13,9,39193,1,Clothing,2.82,TRUE
1151,29,Male,Accessories,Winter,Kentucky,Jewelry,18,116,Yes,7,4,Credit Card,22,4,2,69628,8,Accessories,3.6,TRUE
1152,41,Male,Clothing,Spring,Ohio,Blouse,4,2673,Yes,1,6,Mobile Wallet,24,81,2,60640,10,Clothing,3.71,FALSE
1153,62,Male,Accessories,Fall,Connecticut,Handbag,19,9431,No,21,3,Debit Card,21,1,3,44432,9,Accessories,4,FALSE
1154,27,Male,Clothing,Summer,Idaho,Shirt,19,9737,Yes,13,3,Debit Card,25,19,1,105938,1,Footwear,1.53,FALSE
1155,49,Male,Clothing,Spring,Georgia,Dress,19,591,No,3,6,Mobile Wallet,2,87,2,65992,2,Accessories,4.5,TRUE
1156,67,Male,Clothing,Fall,Tennessee,T-shirt,13,7505,Yes,4,6,Mobile Wallet,4,82,4,109484,4,Footwear,2.17,TRUE
1157,20,Male,Footwear,Summer,Hawaii,Shoes,19,8310,No,24,10,Cash,17,53,2,109005,10,Outerwear,4.68,TRUE
1158,37,Male,Accessories,Fall,Maryland,Belt,14,1494,No,19,9,Cash,15,3,7,63902,8,Clothing,3.83,TRUE
1159,69,Male,Accessories,Summer,Nevada,Belt,5,1549,No,13,8,Credit Card,9,16,2,101929,7,Accessories,3.73,FALSE
1160,66,Male,Accessories,Fall,New Hampshire,Handbag,16,4119,No,20,10,Mobile Wallet,5,46,1,85053,2,Footwear,1.86,FALSE
1161,37,Male,Accessories,Summer,North Dakota,Scarf,16,7287,Yes,8,3,Mobile Wallet,13,3,1,89349,4,Footwear,1.5,TRUE
1162,63,Male,Clothing,Fall,Oklahoma,Shorts,13,9324,No,23,7,Debit Card,13,37,7,65061,2,Outerwear,4.63,TRUE
1163,47,Male,Footwear,Winter,North Carolina,Sandals,19,5456,Yes,15,1,Cash,19,26,5,40811,8,Clothing,4.16,TRUE
1164,26,Male,Clothing,Summer,Tennessee,Pants,14,1369,Yes,18,8,Mobile Wallet,16,4,1,54775,4,Outerwear,2.68,FALSE
1165,68,Male,Clothing,Winter,Montana,Dress,3,2615,Yes,13,10,Credit Card,5,11,10,101774,10,Clothing,2.86,FALSE
1166,51,Male,Clothing,Winter,Wisconsin,T-shirt,11,7179,No,11,7,Credit Card,27,32,3,102597,8,Clothing,4.06,FALSE
1167,48,Male,Clothing,Winter,Connecticut,Dress,10,4622,Yes,5,4,Debit Card,25,16,8,54054,10,Accessories,3.66,TRUE
1168,60,Male,Clothing,Summer,New Jersey,Socks,5,7920,No,24,5,Debit Card,26,47,3,114801,4,Footwear,2.15,TRUE
1169,68,Male,Accessories,Summer,Mississippi,Scarf,6,6160,No,14,10,Cash,23,24,2,54304,3,Footwear,2.6,FALSE
1170,25,Male,Accessories,Fall,Wyoming,Backpack,2,7597,Yes,7,8,Cash,2,34,6,80778,3,Accessories,1.96,TRUE
1171,57,Male,Clothing,Spring,Illinois,Skirt,6,6031,No,7,5,Mobile Wallet,17,10,3,102593,8,Accessories,1.12,FALSE
1172,41,Male,Clothing,Spring,Louisiana,Socks,2,9398,No,13,5,Credit Card,1,48,4,38414,6,Outerwear,4.18,FALSE
1173,59,Male,Outerwear,Spring,Oregon,Coat,12,1552,Yes,11,10,Cash,1,37,4,40943,8,Accessories,3.87,FALSE
1174,44,Male,Accessories,Winter,South Dakota,Jewelry,18,5303,Yes,7,4,Credit Card,30,75,1,39074,9,Footwear,2.9,FALSE
1175,42,Male,Accessories,Winter,Michigan,Backpack,18,4249,No,5,2,Mobile Wallet,13,60,8,92445,9,Footwear,2.01,FALSE
1176,35,Male,Accessories,Spring,New Jersey,Belt,15,2018,No,24,10,Cash,11,64,10,49696,7,Outerwear,4.54,TRUE
1177,36,Male,Clothing,Winter,Oregon,Dress,19,903,Yes,17,6,Cash,29,8,1,67401,7,Footwear,2.81,FALSE
1178,54,Male,Clothing,Spring,Iowa,Skirt,11,9470,Yes,15,10,Credit Card,10,2,5,66483,8,Outerwear,1.03,FALSE
1179,37,Male,Clothing,Spring,South Carolina,Dress,19,3151,No,7,4,Cash,17,2,10,111091,7,Outerwear,2.46,FALSE
1180,20,Male,Clothing,Summer,Indiana,T-shirt,9,5550,Yes,8,3,Cash,20,21,5,108880,8,Clothing,4.76,TRUE
1181,23,Male,Clothing,Spring,Oregon,Skirt,13,5676,No,11,1,Cash,17,85,5,43132,1,Clothing,3.95,FALSE
1182,61,Male,Clothing,Summer,New York,Shorts,7,6667,No,13,8,Cash,22,10,6,49079,3,Footwear,3.07,FALSE
1183,37,Male,Accessories,Spring,New Mexico,Jewelry,2,2609,No,20,9,Credit Card,24,18,3,85140,6,Accessories,4.5,TRUE
1184,23,Male,Clothing,Spring,Louisiana,Pants,13,215,No,16,7,Cash,1,41,10,58548,5,Clothing,3.17,FALSE
1185,63,Male,Accessories,Fall,South Carolina,Belt,7,600,Yes,10,1,Credit Card,9,39,3,72369,5,Outerwear,4.04,FALSE
1186,47,Male,Clothing,Spring,Maine,Jeans,13,2835,No,12,2,Debit Card,9,73,5,70632,9,Clothing,1.27,TRUE
1187,63,Male,Clothing,Summer,Indiana,Jeans,12,7708,Yes,8,2,Cash,20,33,10,110570,10,Clothing,4.25,TRUE
1188,56,Male,Accessories,Fall,Iowa,Hat,4,425,Yes,21,4,Mobile Wallet,18,15,4,31825,1,Outerwear,1.54,TRUE
1189,68,Male,Clothing,Summer,Mississippi,Blouse,15,7082,Yes,23,5,Cash,27,11,1,109426,1,Outerwear,1.7,TRUE
1190,64,Male,Clothing,Summer,Arkansas,Shirt,18,8469,No,12,8,Cash,30,1,10,94690,5,Accessories,1.02,TRUE
1191,62,Male,Clothing,Winter,South Carolina,Shirt,13,7704,Yes,3,6,Cash,5,50,6,52985,10,Clothing,3.77,FALSE
1192,34,Male,Clothing,Winter,Indiana,T-shirt,2,4885,No,12,8,Cash,27,55,8,49503,6,Clothing,4.78,TRUE
1193,49,Male,Outerwear,Summer,Florida,Coat,10,6892,No,18,1,Debit Card,9,16,7,35730,6,Outerwear,1.27,TRUE
1194,40,Male,Outerwear,Fall,Alaska,Jacket,13,9645,Yes,13,5,Cash,22,3,10,57338,5,Outerwear,1.97,TRUE
1195,50,Male,Clothing,Winter,New York,Hoodie,5,3668,Yes,11,4,Debit Card,7,56,10,53945,1,Clothing,1.89,FALSE
1196,25,Male,Accessories,Winter,Texas,Scarf,6,8690,No,9,1,Cash,17,69,9,80670,8,Footwear,1.98,FALSE
1197,30,Male,Accessories,Winter,North Dakota,Belt,12,2699,Yes,21,6,Mobile Wallet,12,60,9,108134,2,Outerwear,1.51,TRUE
1198,54,Male,Footwear,Fall,Vermont,Sneakers,8,6890,Yes,7,10,Debit Card,11,40,7,72021,10,Clothing,1.79,TRUE
1199,40,Male,Clothing,Summer,New Jersey,Socks,13,5807,Yes,12,5,Mobile Wallet,14,26,9,68139,10,Outerwear,4.75,FALSE
1200,49,Male,Footwear,Fall,Maryland,Sandals,16,3519,No,24,3,Cash,18,81,9,90119,3,Accessories,2.46,FALSE
1201,27,Male,Outerwear,Winter,Connecticut,Coat,8,115,Yes,12,6,Credit Card,25,6,3,41241,3,Accessories,4.53,TRUE
1202,27,Male,Footwear,Summer,Illinois,Shoes,12,8882,No,8,6,Credit Card,25,99,7,60210,10,Footwear,2.49,TRUE
1203,48,Male,Accessories,Spring,Maryland,Scarf,20,6175,Yes,4,7,Cash,20,12,6,37694,1,Clothing,1.47,FALSE
1204,40,Male,Footwear,Winter,Minnesota,Sneakers,4,5463,No,12,1,Credit Card,13,1,3,50664,2,Clothing,1.15,TRUE
1205,67,Male,Accessories,Spring,Florida,Belt,2,2623,Yes,20,8,Debit Card,10,91,9,68646,4,Outerwear,3.28,TRUE
1206,52,Male,Accessories,Spring,California,Handbag,4,3498,Yes,15,7,Cash,4,31,6,97546,10,Clothing,4.32,TRUE
1207,22,Male,Accessories,Fall,Mississippi,Handbag,2,8336,Yes,3,7,Mobile Wallet,16,62,3,59421,7,Clothing,1.97,TRUE
1208,62,Male,Footwear,Summer,Washington,Boots,11,5580,No,20,6,Credit Card,19,79,4,84447,2,Clothing,2.53,TRUE
1209,20,Male,Footwear,Winter,Wisconsin,Boots,11,4619,No,22,10,Credit Card,10,48,5,118610,5,Footwear,1.13,FALSE
1210,41,Male,Clothing,Winter,Pennsylvania,Pants,3,9484,Yes,1,2,Mobile Wallet,19,12,3,51895,8,Accessories,3.24,TRUE
1211,34,Male,Accessories,Fall,Missouri,Sunglasses,6,5716,No,10,3,Cash,25,13,1,69785,6,Footwear,4.8,TRUE
1212,23,Male,Clothing,Spring,Oklahoma,Hoodie,9,6649,No,7,3,Cash,23,91,9,81108,2,Accessories,3.06,TRUE
1213,32,Male,Footwear,Summer,Pennsylvania,Shoes,1,5147,No,12,2,Credit Card,30,74,10,116555,10,Accessories,4.91,FALSE
1214,68,Male,Accessories,Spring,Kentucky,Handbag,3,6323,Yes,21,5,Mobile Wallet,8,83,4,82549,5,Outerwear,3.88,FALSE
1215,30,Male,Outerwear,Fall,Vermont,Jacket,19,2253,No,2,6,Cash,16,49,10,81455,8,Footwear,3.83,FALSE
1216,66,Male,Clothing,Winter,Oregon,Blouse,8,1057,Yes,7,8,Credit Card,15,66,9,41255,2,Footwear,3.85,FALSE
1217,62,Male,Clothing,Summer,Utah,Pants,4,1870,Yes,6,6,Credit Card,7,90,10,100427,9,Footwear,3.3,FALSE
1218,50,Male,Footwear,Fall,Nebraska,Boots,10,7409,Yes,24,4,Credit Card,9,82,8,37497,3,Clothing,4.49,TRUE
1219,55,Male,Footwear,Spring,Pennsylvania,Boots,3,2747,No,22,2,Credit Card,21,17,4,78897,3,Footwear,1.47,TRUE
1220,19,Male,Clothing,Winter,Vermont,Sweater,10,3340,Yes,17,5,Mobile Wallet,22,42,3,115847,3,Footwear,1.65,TRUE
1221,67,Male,Accessories,Winter,Kentucky,Gloves,4,6384,Yes,16,5,Mobile Wallet,10,93,4,90959,5,Clothing,4.07,FALSE
1222,18,Male,Clothing,Winter,Iowa,Socks,2,909,Yes,3,10,Mobile Wallet,20,50,5,106842,6,Clothing,3,FALSE
1223,58,Male,Clothing,Fall,Indiana,Jeans,8,2393,No,20,4,Mobile Wallet,25,70,4,93076,3,Accessories,2.74,FALSE
1224,69,Male,Clothing,Winter,Kansas,Pants,7,7858,Yes,24,3,Cash,13,10,2,73556,2,Footwear,1.27,FALSE
1225,62,Male,Clothing,Summer,Illinois,Shorts,8,3220,Yes,12,6,Credit Card,7,79,3,100052,10,Outerwear,3.16,TRUE
1226,28,Male,Accessories,Fall,North Carolina,Gloves,14,5326,Yes,20,2,Credit Card,2,68,4,34025,8,Outerwear,5,FALSE
1227,53,Male,Footwear,Fall,Ohio,Sandals,16,6173,No,4,5,Debit Card,18,99,1,91621,8,Outerwear,1.35,FALSE
1228,27,Male,Clothing,Spring,Illinois,Blouse,2,5186,Yes,22,6,Debit Card,3,85,10,99577,9,Accessories,1.79,FALSE
1229,55,Male,Outerwear,Winter,Indiana,Jacket,10,9646,No,14,6,Debit Card,11,98,5,52806,1,Outerwear,2.11,FALSE
1230,34,Male,Accessories,Winter,Kansas,Jewelry,3,3655,Yes,14,1,Mobile Wallet,15,95,1,74164,4,Outerwear,4.41,TRUE
1231,25,Male,Accessories,Spring,Illinois,Hat,7,9745,No,4,1,Mobile Wallet,15,91,4,109399,8,Accessories,3.05,FALSE
1232,66,Male,Clothing,Spring,Pennsylvania,Socks,17,3413,Yes,20,4,Cash,14,58,2,31559,6,Footwear,4.29,FALSE
1233,57,Male,Accessories,Summer,New York,Handbag,12,7666,No,7,3,Cash,5,9,6,40190,6,Clothing,1.91,FALSE
1234,46,Male,Clothing,Winter,Utah,Pants,20,3934,No,12,6,Debit Card,30,10,8,79913,1,Outerwear,3.01,TRUE
1235,38,Male,Accessories,Fall,New Jersey,Gloves,10,9468,No,15,6,Debit Card,13,10,4,97931,6,Accessories,3.75,TRUE
1236,23,Male,Clothing,Spring,Idaho,Sweater,1,9833,Yes,10,5,Debit Card,14,87,9,66788,6,Footwear,4.79,TRUE
1237,42,Male,Accessories,Summer,New Mexico,Hat,4,3257,No,5,7,Cash,27,30,4,47665,8,Footwear,2.24,FALSE
1238,25,Male,Clothing,Spring,Michigan,Dress,1,7640,Yes,10,4,Debit Card,8,99,1,33098,5,Accessories,2.46,TRUE
1239,55,Male,Clothing,Winter,Wyoming,Pants,9,4756,Yes,16,5,Debit Card,30,26,3,75465,1,Accessories,3.73,TRUE
1240,62,Male,Outerwear,Spring,New Jersey,Coat,3,9615,Yes,23,2,Mobile Wallet,14,55,10,90018,2,Clothing,3.55,FALSE
1241,41,Male,Accessories,Winter,New Jersey,Scarf,10,2545,Yes,16,2,Mobile Wallet,25,4,4,67295,5,Clothing,4.32,TRUE
1242,58,Male,Clothing,Winter,Hawaii,Hoodie,20,2934,Yes,18,10,Debit Card,20,1,9,113649,10,Clothing,3.09,TRUE
1243,56,Male,Clothing,Summer,Nevada,Socks,9,7921,No,8,9,Mobile Wallet,30,70,9,32145,8,Footwear,4.86,TRUE
1244,25,Male,Clothing,Spring,New Hampshire,Blouse,12,9750,Yes,14,6,Credit Card,9,21,1,48189,10,Footwear,4.68,FALSE
1245,70,Male,Clothing,Summer,Indiana,Socks,19,8568,No,17,3,Debit Card,16,77,10,65116,7,Outerwear,2.02,FALSE
1246,42,Male,Clothing,Fall,New York,Dress,3,6045,Yes,23,8,Credit Card,30,19,7,62082,6,Outerwear,4.4,FALSE
1247,27,Male,Clothing,Winter,Louisiana,Hoodie,4,4204,Yes,4,3,Mobile Wallet,16,60,1,117256,4,Clothing,3.25,TRUE
1248,65,Male,Clothing,Spring,Virginia,T-shirt,8,5521,No,21,8,Cash,25,21,3,48458,9,Accessories,1.54,TRUE
1249,62,Male,Accessories,Winter,Wisconsin,Hat,12,2147,Yes,15,3,Mobile Wallet,16,22,6,77247,8,Footwear,4.6,FALSE
1250,62,Male,Footwear,Winter,Oregon,Boots,2,5021,Yes,13,4,Credit Card,16,68,4,119256,4,Footwear,1.58,TRUE
1251,52,Male,Clothing,Winter,New Hampshire,Jeans,1,3068,No,19,9,Debit Card,21,56,8,40518,5,Clothing,1.23,FALSE
1252,56,Male,Clothing,Spring,Indiana,Shorts,3,5662,Yes,19,9,Mobile Wallet,11,41,2,40542,7,Clothing,1.7,TRUE
1253,28,Male,Footwear,Fall,Massachusetts,Sandals,20,9029,No,17,5,Mobile Wallet,24,33,3,115457,8,Outerwear,4.94,TRUE
1254,39,Male,Footwear,Winter,Montana,Sandals,6,4454,No,14,9,Debit Card,27,97,5,50177,9,Outerwear,2.88,FALSE
1255,54,Male,Footwear,Spring,California,Sneakers,1,4056,No,16,4,Mobile Wallet,22,37,3,56924,5,Clothing,3.3,FALSE
1256,30,Male,Accessories,Fall,Indiana,Hat,1,1729,Yes,17,1,Debit Card,7,13,8,35710,5,Footwear,2.5,FALSE
1257,45,Male,Outerwear,Winter,West Virginia,Coat,6,5466,No,9,5,Mobile Wallet,24,70,3,45194,1,Accessories,1.39,TRUE
1258,68,Male,Clothing,Spring,Minnesota,Dress,20,432,Yes,22,9,Debit Card,28,7,2,49461,2,Outerwear,2.68,TRUE
1259,47,Male,Footwear,Spring,Ohio,Boots,5,4323,Yes,19,9,Debit Card,3,10,6,76916,5,Clothing,2.75,FALSE
1260,68,Male,Clothing,Fall,Minnesota,Skirt,4,6326,Yes,20,1,Debit Card,7,8,9,105646,6,Outerwear,1.77,FALSE
1261,63,Male,Clothing,Spring,Virginia,Shirt,1,1040,Yes,21,3,Cash,15,45,10,57872,2,Clothing,2.36,FALSE
1262,20,Male,Clothing,Summer,Connecticut,Shirt,15,2321,Yes,22,8,Cash,18,26,1,60934,7,Outerwear,3.4,FALSE
1263,29,Male,Footwear,Winter,Tennessee,Boots,17,848,No,3,9,Debit Card,24,14,5,47280,6,Accessories,2.97,TRUE
1264,41,Male,Clothing,Winter,Delaware,Hoodie,17,4510,No,6,2,Cash,13,62,4,36422,8,Footwear,2.98,FALSE
1265,52,Male,Clothing,Winter,Vermont,Sweater,10,2952,Yes,10,7,Debit Card,19,49,6,49065,4,Footwear,1.46,TRUE
1266,32,Male,Clothing,Spring,Louisiana,Shirt,9,6301,No,15,9,Cash,24,13,9,60844,4,Footwear,1.73,TRUE
1267,20,Male,Clothing,Fall,North Dakota,Blouse,4,6480,No,19,2,Credit Card,15,41,9,99596,2,Footwear,4.28,TRUE
1268,47,Male,Clothing,Spring,Oregon,T-shirt,11,5827,Yes,22,2,Cash,22,7,7,44726,10,Footwear,4.02,TRUE
1269,23,Male,Outerwear,Winter,Idaho,Jacket,2,7502,Yes,21,5,Mobile Wallet,13,12,6,93757,2,Outerwear,4,FALSE
1270,43,Male,Accessories,Spring,Vermont,Jewelry,16,7927,Yes,15,7,Cash,8,15,7,39550,7,Outerwear,1.78,TRUE
1271,67,Male,Clothing,Fall,West Virginia,Hoodie,16,530,No,18,10,Cash,5,23,10,66099,3,Clothing,1.71,FALSE
1272,70,Male,Accessories,Spring,Kentucky,Jewelry,17,7537,Yes,5,2,Debit Card,3,12,2,42736,1,Outerwear,4.43,FALSE
1273,35,Male,Footwear,Winter,Wisconsin,Sandals,15,4827,Yes,11,9,Credit Card,24,46,8,47123,4,Clothing,3.93,FALSE
